file_name,trackName,Key,Bpm
spotify-track-694zzEflxwFrtqHZYeqw1T_vocals_looped_segment.wav,spotify-track-694zzEflxwFrtqHZYeqw1T,Am,123.0
spotify-track-06KX6gBqHcKvuC9grPGrJq_looped_segment.wav,spotify-track-06KX6gBqHcKvuC9grPGrJq,Am,122.0
spotify-track-5W3PoYwhqfCTNfvgsqK50d_bass_looped_segment.wav,spotify-track-5W3PoYwhqfCTNfvgsqK50d,Am,122.0
spotify-track-72DJYvdItwcnDUzbViU1Kl_other_looped_segment.wav,spotify-track-72DJYvdItwcnDUzbViU1Kl,D,123.0
spotify-track-0UvWDS9Hn9SJpalWMmkhJd_bass_looped_segment.wav,spotify-track-0UvWDS9Hn9SJpalWMmkhJd,Dbm,122.0
spotify-track-2n86VXvZ68L5muM1j3faIo_vocals_looped_segment.wav,spotify-track-2n86VXvZ68L5muM1j3faIo,Dm,124.0
spotify-track-4iiQHKy1dIbYyRscZuaWTo_looped_segment.wav,spotify-track-4iiQHKy1dIbYyRscZuaWTo,Gm,124.0
spotify-track-6BHqP7D39HAFgDmuEK6Web_looped_segment.wav,spotify-track-6BHqP7D39HAFgDmuEK6Web,Em,123.0
spotify-track-1LqpnDdVBpwyozS20VRxlA_looped_segment.wav,spotify-track-1LqpnDdVBpwyozS20VRxlA,Bbm,124.0
spotify-track-1xsQr6VeVEfnvd2KHZ0pWq_other_looped_segment.wav,spotify-track-1xsQr6VeVEfnvd2KHZ0pWq,F#,124.0
spotify-track-3DZ2srFzF7lX3QG3KdPqdP_vocals_looped_segment.wav,spotify-track-3DZ2srFzF7lX3QG3KdPqdP,Abm,122.98
spotify-track-6KrZpShwekPRHrdPHABCq2_drums_looped_segment.wav,spotify-track-6KrZpShwekPRHrdPHABCq2,Em,124.0
spotify-track-3GGKkBAPvCTy4N1CllFtrj_looped_segment.wav,spotify-track-3GGKkBAPvCTy4N1CllFtrj,Gm,124.0
spotify-track-1JcvYSQo0AhFLZvK2NcCoF_drums_looped_segment.wav,spotify-track-1JcvYSQo0AhFLZvK2NcCoF,F,120.05
spotify-track-7IZnGXVaCL0yh6U7dWkxf0_vocals_looped_segment.wav,spotify-track-7IZnGXVaCL0yh6U7dWkxf0,C,123.99
spotify-track-57OX25v6fQbnKUkyj2B06J_drums_looped_segment.wav,spotify-track-57OX25v6fQbnKUkyj2B06J,Bbm,124.0
spotify-track-1R3GJbUMRmAzADMQb0WnMe_drums_looped_segment.wav,spotify-track-1R3GJbUMRmAzADMQb0WnMe,Am,123.0
spotify-track-7IZnGXVaCL0yh6U7dWkxf0_drums_looped_segment.wav,spotify-track-7IZnGXVaCL0yh6U7dWkxf0,C,123.99
spotify-track-4Lq4TjaQWTNmo5viydoLLa_looped_segment.wav,spotify-track-4Lq4TjaQWTNmo5viydoLLa,Am,123.96
spotify-track-5jB6R0qhRnlhWoQZuDpyQS_looped_segment.wav,spotify-track-5jB6R0qhRnlhWoQZuDpyQS,Em,124.0
spotify-track-0Pf58gvYIuhmxc32sJK1gy_looped_segment.wav,spotify-track-0Pf58gvYIuhmxc32sJK1gy,Dm,123.0
spotify-track-6KtJpuIcbS9F0nweBSZs03_drums_looped_segment.wav,spotify-track-6KtJpuIcbS9F0nweBSZs03,Am,122.0
spotify-track-50TDIwy3EDsdFqhgOz2f2X_drums_looped_segment.wav,spotify-track-50TDIwy3EDsdFqhgOz2f2X,Dm,122.0
spotify-track-1gnKZxoO7VD1m28uXtmLAc_bass_looped_segment.wav,spotify-track-1gnKZxoO7VD1m28uXtmLAc,D,122.05
spotify-track-7n8sDrEcuMt0yezLDhIbnN_vocals_looped_segment.wav,spotify-track-7n8sDrEcuMt0yezLDhIbnN,Dm,120.0
spotify-track-3WRkJ7hAYWcjLD0qvEXYoD_looped_segment.wav,spotify-track-3WRkJ7hAYWcjLD0qvEXYoD,F#m,124.0
spotify-track-1UMW2pH8j3VraSOXMrjVga_bass_looped_segment.wav,spotify-track-1UMW2pH8j3VraSOXMrjVga,Cm,121.96
spotify-track-09wkyp6dMAo5JakEj49R0M_other_looped_segment.wav,spotify-track-09wkyp6dMAo5JakEj49R0M,Dbm,124.0
spotify-track-6in1GX2uXwcVQcvkpj1iAF_bass_looped_segment.wav,spotify-track-6in1GX2uXwcVQcvkpj1iAF,Em,124.0
spotify-track-39YcDRThUB5Zb19lgmfSap_other_looped_segment.wav,spotify-track-39YcDRThUB5Zb19lgmfSap,Em,121.01
spotify-track-2bi4Wr0wF5bCFah5DJtztD_vocals_looped_segment.wav,spotify-track-2bi4Wr0wF5bCFah5DJtztD,F#,121.0
spotify-track-0w4DbJoCHLJmPN7mNcOSlj_bass_looped_segment.wav,spotify-track-0w4DbJoCHLJmPN7mNcOSlj,Fm,124.0
spotify-track-3QY6UEhowVxgni8eZgQZwk_drums_looped_segment.wav,spotify-track-3QY6UEhowVxgni8eZgQZwk,Cm,122.0
spotify-track-3es40xZXyAPAucfZt2OzmT_drums_looped_segment.wav,spotify-track-3es40xZXyAPAucfZt2OzmT,Am,124.0
spotify-track-4vNW3T8XMgXltqrSxNnykV_bass_looped_segment.wav,spotify-track-4vNW3T8XMgXltqrSxNnykV,Am,121.97
spotify-track-5Xn78AbXmDEL3YONizJLMN_bass_looped_segment.wav,spotify-track-5Xn78AbXmDEL3YONizJLMN,Am,120.0
spotify-track-3dDuejrvPUysqm2evSgfba_bass_looped_segment.wav,spotify-track-3dDuejrvPUysqm2evSgfba,Bbm,121.0
spotify-track-73yl621sEwooH2bVw2ruGH_vocals_looped_segment.wav,spotify-track-73yl621sEwooH2bVw2ruGH,Db,122.0
spotify-track-1zJUDHhRC5Q9Y0g1tAiyhq_looped_segment.wav,spotify-track-1zJUDHhRC5Q9Y0g1tAiyhq,Em,123.0
spotify-track-6693StjdVNUBdotYtGw8P5_looped_segment.wav,spotify-track-6693StjdVNUBdotYtGw8P5,Fm,121.0
spotify-track-0Nm1vdPi8gPDDDDf5H3rOg_vocals_looped_segment.wav,spotify-track-0Nm1vdPi8gPDDDDf5H3rOg,Dbm,123.01
spotify-track-7l9MRQX1JKSbmzNmq7ZXA9_drums_looped_segment.wav,spotify-track-7l9MRQX1JKSbmzNmq7ZXA9,Cm,122.98
spotify-track-1xsQr6VeVEfnvd2KHZ0pWq_vocals_looped_segment.wav,spotify-track-1xsQr6VeVEfnvd2KHZ0pWq,F#,124.0
spotify-track-1Oi9Rpb1fECaqQx439uBdO_bass_looped_segment.wav,spotify-track-1Oi9Rpb1fECaqQx439uBdO,Fm,123.0
spotify-track-5sXVjhIyfkLQzrinAhaF9P_other_looped_segment.wav,spotify-track-5sXVjhIyfkLQzrinAhaF9P,C,123.07
spotify-track-07HY5hUkV10FJhgVfkzu5b_other_looped_segment.wav,spotify-track-07HY5hUkV10FJhgVfkzu5b,Fm,124.0
spotify-track-0dT0k8rAboS86KWPyYGxOO_vocals_looped_segment.wav,spotify-track-0dT0k8rAboS86KWPyYGxOO,Gm,124.0
spotify-track-3DX3wacGSuaG89yJLHPb8s_bass_looped_segment.wav,spotify-track-3DX3wacGSuaG89yJLHPb8s,Gm,123.0
spotify-track-3DE7qkzvCIJsUrrCkunziw_bass_looped_segment.wav,spotify-track-3DE7qkzvCIJsUrrCkunziw,Am,122.01
spotify-track-5C5Y55JDO8HtRnE6ZQjodt_other_looped_segment.wav,spotify-track-5C5Y55JDO8HtRnE6ZQjodt,F#m,120.0
spotify-track-3HLpWJfoLc0f66eIgqXLlH_vocals_looped_segment.wav,spotify-track-3HLpWJfoLc0f66eIgqXLlH,F,123.0
spotify-track-4mPqSE72Ciez6bOJSD4BWV_drums_looped_segment.wav,spotify-track-4mPqSE72Ciez6bOJSD4BWV,Cm,122.0
spotify-track-0lpOYdGZYDEXKOXDXV5R89_bass_looped_segment.wav,spotify-track-0lpOYdGZYDEXKOXDXV5R89,D,124.0
spotify-track-63nNwMmcWt62HZHyXoZKnT_vocals_looped_segment.wav,spotify-track-63nNwMmcWt62HZHyXoZKnT,F#m,124.0
spotify-track-6PszWy2mHuMtiwyy6xSKZv_looped_segment.wav,spotify-track-6PszWy2mHuMtiwyy6xSKZv,Fm,124.0
spotify-track-3iuq8C438aCyq2JxrRQPj9_looped_segment.wav,spotify-track-3iuq8C438aCyq2JxrRQPj9,Abm,122.0
spotify-track-75PvcPYnSTkYHKD3ROxPmk_vocals_looped_segment.wav,spotify-track-75PvcPYnSTkYHKD3ROxPmk,Ebm,124.0
spotify-track-5CqKCqeXFstqb0Cr5JQywW_other_looped_segment.wav,spotify-track-5CqKCqeXFstqb0Cr5JQywW,Em,123.01
spotify-track-3HiHAl6XoVr47vlvfnqDI2_drums_looped_segment.wav,spotify-track-3HiHAl6XoVr47vlvfnqDI2,Cm,123.73
spotify-track-6TAz0irKj6mgHce02TjS2N_vocals_looped_segment.wav,spotify-track-6TAz0irKj6mgHce02TjS2N,D,123.0
spotify-track-1SHcgIChydpX5KRstSSv13_vocals_looped_segment.wav,spotify-track-1SHcgIChydpX5KRstSSv13,A,120.0
spotify-track-5oAMzbzXRz7WZ30DcnvOp9_other_looped_segment.wav,spotify-track-5oAMzbzXRz7WZ30DcnvOp9,Ebm,120.0
spotify-track-2eAQEjS8IB7upsHx6ndqcT_bass_looped_segment.wav,spotify-track-2eAQEjS8IB7upsHx6ndqcT,Cm,121.82
spotify-track-1b5cFhR4zFQ44YGUUPr4TW_bass_looped_segment.wav,spotify-track-1b5cFhR4zFQ44YGUUPr4TW,Em,123.78
spotify-track-0tr72PNdzhR1rz7L2JbDsS_drums_looped_segment.wav,spotify-track-0tr72PNdzhR1rz7L2JbDsS,Em,124.0
spotify-track-66F2eP3BZWCmQiycL0trAs_drums_looped_segment.wav,spotify-track-66F2eP3BZWCmQiycL0trAs,Ebm,123.99
spotify-track-5WlEQPhktCtYWXwQXG04Ut_other_looped_segment.wav,spotify-track-5WlEQPhktCtYWXwQXG04Ut,C,123.03
spotify-track-5NoppkDK4lheGmsVpc7Y7y_other_looped_segment.wav,spotify-track-5NoppkDK4lheGmsVpc7Y7y,F#,124.0
spotify-track-6nWqAkZqCsN0BZitdo30TK_other_looped_segment.wav,spotify-track-6nWqAkZqCsN0BZitdo30TK,Am,124.0
spotify-track-181s0rCTSbaU6VqVgy4Y1G_vocals_looped_segment.wav,spotify-track-181s0rCTSbaU6VqVgy4Y1G,Dm,124.0
spotify-track-5jB6R0qhRnlhWoQZuDpyQS_drums_looped_segment.wav,spotify-track-5jB6R0qhRnlhWoQZuDpyQS,Em,124.0
spotify-track-0iPbUOk3Vvv372WHbxHWBL_drums_looped_segment.wav,spotify-track-0iPbUOk3Vvv372WHbxHWBL,Bb,120.0
spotify-track-7HnxgbcRymzzyDZicQu6uX_other_looped_segment.wav,spotify-track-7HnxgbcRymzzyDZicQu6uX,Db,124.0
spotify-track-0laeo6Qm8YI9GNx50lq9zo_looped_segment.wav,spotify-track-0laeo6Qm8YI9GNx50lq9zo,Ebm,123.02
spotify-track-3Iq3oYSc1sDlerHlMDxkhk_other_looped_segment.wav,spotify-track-3Iq3oYSc1sDlerHlMDxkhk,Am,124.0
spotify-track-1oBrF9K3oXROnWhov5dDQk_vocals_looped_segment.wav,spotify-track-1oBrF9K3oXROnWhov5dDQk,Dbm,122.04
spotify-track-3b53LyxwxMmO4MvUwYWPU1_drums_looped_segment.wav,spotify-track-3b53LyxwxMmO4MvUwYWPU1,Bm,121.0
spotify-track-1aFaTUEi3pNVmPvHJ4rBTp_drums_looped_segment.wav,spotify-track-1aFaTUEi3pNVmPvHJ4rBTp,Am,124.0
spotify-track-5z9Yptr1bWanAg5srEvTjZ_drums_looped_segment.wav,spotify-track-5z9Yptr1bWanAg5srEvTjZ,Dm,120.0
spotify-track-1pFJuvh9jCTbnl3TwqruGT_drums_looped_segment.wav,spotify-track-1pFJuvh9jCTbnl3TwqruGT,Cm,123.0
spotify-track-3es40xZXyAPAucfZt2OzmT_looped_segment.wav,spotify-track-3es40xZXyAPAucfZt2OzmT,Am,124.0
spotify-track-6AR8JYz81N9WLoaBAMyTfq_vocals_looped_segment.wav,spotify-track-6AR8JYz81N9WLoaBAMyTfq,A,120.0
spotify-track-6KrZpShwekPRHrdPHABCq2_looped_segment.wav,spotify-track-6KrZpShwekPRHrdPHABCq2,Em,124.0
spotify-track-57OX25v6fQbnKUkyj2B06J_bass_looped_segment.wav,spotify-track-57OX25v6fQbnKUkyj2B06J,Bbm,124.0
spotify-track-6mD2ojsIREEQh4mcQEUtQw_drums_looped_segment.wav,spotify-track-6mD2ojsIREEQh4mcQEUtQw,Dbm,122.0
spotify-track-1UCMTC9j5RuGXumzH34IU0_bass_looped_segment.wav,spotify-track-1UCMTC9j5RuGXumzH34IU0,Dm,122.0
spotify-track-2cKc6xBKIdqjqirralIdzv_drums_looped_segment.wav,spotify-track-2cKc6xBKIdqjqirralIdzv,Gm,122.06
spotify-track-4epPWGQ4GCs3IxqydR7ivB_vocals_looped_segment.wav,spotify-track-4epPWGQ4GCs3IxqydR7ivB,G,120.0
spotify-track-3DE7qkzvCIJsUrrCkunziw_other_looped_segment.wav,spotify-track-3DE7qkzvCIJsUrrCkunziw,Am,122.01
spotify-track-5JnihXja6z0UOTvko3WyVC_drums_looped_segment.wav,spotify-track-5JnihXja6z0UOTvko3WyVC,Am,122.0
spotify-track-5Lv7Jr0yAPVXmRXyFVJwDH_looped_segment.wav,spotify-track-5Lv7Jr0yAPVXmRXyFVJwDH,Am,124.0
spotify-track-2HYhyVX9DOln0kyT0b7SUG_looped_segment.wav,spotify-track-2HYhyVX9DOln0kyT0b7SUG,Cm,124.0
spotify-track-1ifHmHfFf1Fm5tAGwqW71q_bass_looped_segment.wav,spotify-track-1ifHmHfFf1Fm5tAGwqW71q,Fm,122.0
spotify-track-0eCJQNYjjH1wZ7ushPqmQp_vocals_looped_segment.wav,spotify-track-0eCJQNYjjH1wZ7ushPqmQp,Am,124.0
spotify-track-13JG9sq9s7vU75rOxVH2qF_vocals_looped_segment.wav,spotify-track-13JG9sq9s7vU75rOxVH2qF,Am,122.0
spotify-track-4HKlwvhCbzpbQxs5SVKSKh_looped_segment.wav,spotify-track-4HKlwvhCbzpbQxs5SVKSKh,Gm,124.0
spotify-track-20kxzxKzjenJMdUWx5fPrj_vocals_looped_segment.wav,spotify-track-20kxzxKzjenJMdUWx5fPrj,Cm,123.79
spotify-track-4l8fwDaGkOWJqvNacpcBTo_vocals_looped_segment.wav,spotify-track-4l8fwDaGkOWJqvNacpcBTo,Gm,122.0
spotify-track-4V5qPm2ENO3BbPNTiltkfF_looped_segment.wav,spotify-track-4V5qPm2ENO3BbPNTiltkfF,Em,121.0
spotify-track-4Q8GGP6Jqx5fSSTYK8vG7N_drums_looped_segment.wav,spotify-track-4Q8GGP6Jqx5fSSTYK8vG7N,Cm,124.0
spotify-track-0AiXwGuvdz2tmYKsPD4QgM_drums_looped_segment.wav,spotify-track-0AiXwGuvdz2tmYKsPD4QgM,Cm,122.0
spotify-track-1Uh50JCkzmtXUZKBMAshYO_looped_segment.wav,spotify-track-1Uh50JCkzmtXUZKBMAshYO,C,123.06
spotify-track-6CdIuquwnNbHtb8IHFpDgO_vocals_looped_segment.wav,spotify-track-6CdIuquwnNbHtb8IHFpDgO,Cm,122.0
spotify-track-6G4cpimzVjPhiNspuxREVJ_bass_looped_segment.wav,spotify-track-6G4cpimzVjPhiNspuxREVJ,Em,120.0
spotify-track-1g8lL19m4zv9CqESvBrioT_drums_looped_segment.wav,spotify-track-1g8lL19m4zv9CqESvBrioT,Cm,122.0
spotify-track-7ngGlG23fr7RUgoQ8XNsFU_vocals_looped_segment.wav,spotify-track-7ngGlG23fr7RUgoQ8XNsFU,E,123.0
spotify-track-5HrWs0mEimI3jA3AFyWVP1_drums_looped_segment.wav,spotify-track-5HrWs0mEimI3jA3AFyWVP1,Gm,120.06
spotify-track-2PtyxbrUQ3kHHKmuma5HnS_drums_looped_segment.wav,spotify-track-2PtyxbrUQ3kHHKmuma5HnS,Bb,124.0
spotify-track-1zUNQHFKeJt3xgabPWVTei_other_looped_segment.wav,spotify-track-1zUNQHFKeJt3xgabPWVTei,Gm,124.0
spotify-track-44vh3FsexAIwEQHQZUl1r3_looped_segment.wav,spotify-track-44vh3FsexAIwEQHQZUl1r3,Bm,123.66
spotify-track-6iLmRyoQ1y7zVkWzmXL4nt_drums_looped_segment.wav,spotify-track-6iLmRyoQ1y7zVkWzmXL4nt,Gm,123.0
spotify-track-6VPmjogjzGOizQSyQZ2rJ9_vocals_looped_segment.wav,spotify-track-6VPmjogjzGOizQSyQZ2rJ9,Em,123.0
spotify-track-7A3SN5NivkGJUXossI2Isi_other_looped_segment.wav,spotify-track-7A3SN5NivkGJUXossI2Isi,Ebm,120.06
spotify-track-26z3ESjMgcAZ3piY1uKK6z_bass_looped_segment.wav,spotify-track-26z3ESjMgcAZ3piY1uKK6z,Em,122.0
spotify-track-4oAZrNEBTbpEggnXhSbi3l_looped_segment.wav,spotify-track-4oAZrNEBTbpEggnXhSbi3l,Am,122.0
spotify-track-4fa2WJ4K9fkbet2xIaI1m9_looped_segment.wav,spotify-track-4fa2WJ4K9fkbet2xIaI1m9,Dbm,121.97
spotify-track-2q1n7R1JXpkebE2ajsiixY_bass_looped_segment.wav,spotify-track-2q1n7R1JXpkebE2ajsiixY,Bm,123.0
spotify-track-1JcvYSQo0AhFLZvK2NcCoF_looped_segment.wav,spotify-track-1JcvYSQo0AhFLZvK2NcCoF,F,120.05
spotify-track-1Oi9Rpb1fECaqQx439uBdO_drums_looped_segment.wav,spotify-track-1Oi9Rpb1fECaqQx439uBdO,Fm,123.0
spotify-track-3DZ2srFzF7lX3QG3KdPqdP_bass_looped_segment.wav,spotify-track-3DZ2srFzF7lX3QG3KdPqdP,Abm,122.98
spotify-track-7ku9ctunOcfqWP6z04QTRY_drums_looped_segment.wav,spotify-track-7ku9ctunOcfqWP6z04QTRY,Cm,122.0
spotify-track-6CdIuquwnNbHtb8IHFpDgO_drums_looped_segment.wav,spotify-track-6CdIuquwnNbHtb8IHFpDgO,Cm,122.0
spotify-track-7dBUmYn3cmzPUuPzNw4VQR_other_looped_segment.wav,spotify-track-7dBUmYn3cmzPUuPzNw4VQR,Gm,122.98
spotify-track-3CI2EAzWtgrICnRqPyoJfd_looped_segment.wav,spotify-track-3CI2EAzWtgrICnRqPyoJfd,Am,122.0
spotify-track-2bi4Wr0wF5bCFah5DJtztD_drums_looped_segment.wav,spotify-track-2bi4Wr0wF5bCFah5DJtztD,F#,121.0
spotify-track-5Phl94psXgMNz0I2lBOtqp_other_looped_segment.wav,spotify-track-5Phl94psXgMNz0I2lBOtqp,Am,122.0
spotify-track-7dBUmYn3cmzPUuPzNw4VQR_bass_looped_segment.wav,spotify-track-7dBUmYn3cmzPUuPzNw4VQR,Gm,122.98
spotify-track-4UwtgYX9wp4z9zLIfzVviV_bass_looped_segment.wav,spotify-track-4UwtgYX9wp4z9zLIfzVviV,Cm,124.0
spotify-track-1N4EPJpV2RcLljGPV4aMO3_bass_looped_segment.wav,spotify-track-1N4EPJpV2RcLljGPV4aMO3,Ebm,124.0
spotify-track-4JN2yZvd91XBenjLcK5CjO_vocals_looped_segment.wav,spotify-track-4JN2yZvd91XBenjLcK5CjO,Abm,120.04
spotify-track-1GseC8vAJmXiKnlS81NaBM_drums_looped_segment.wav,spotify-track-1GseC8vAJmXiKnlS81NaBM,Em,124.0
spotify-track-6ZOi9ypbt1ICzYqfnGE1hO_bass_looped_segment.wav,spotify-track-6ZOi9ypbt1ICzYqfnGE1hO,Em,123.0
spotify-track-6ENQvrptddCunUkoqCo80t_other_looped_segment.wav,spotify-track-6ENQvrptddCunUkoqCo80t,G,124.0
spotify-track-2yrcDfLddlm79NHREQCeKX_vocals_looped_segment.wav,spotify-track-2yrcDfLddlm79NHREQCeKX,Em,122.0
spotify-track-1QmKwECcwfYycX17ZNgWb4_bass_looped_segment.wav,spotify-track-1QmKwECcwfYycX17ZNgWb4,Gm,121.0
spotify-track-07BEmTorNVM7rcZLb5kq94_drums_looped_segment.wav,spotify-track-07BEmTorNVM7rcZLb5kq94,Am,124.0
spotify-track-6n7bXOBucoX8BOQ8kFopov_vocals_looped_segment.wav,spotify-track-6n7bXOBucoX8BOQ8kFopov,Dbm,121.97
spotify-track-2QPTbONRKX81XKo3DYMUvV_vocals_looped_segment.wav,spotify-track-2QPTbONRKX81XKo3DYMUvV,Ebm,123.0
spotify-track-6sCe9LqNQCARV6w0qBNXc0_looped_segment.wav,spotify-track-6sCe9LqNQCARV6w0qBNXc0,Eb,123.0
spotify-track-4ReAdaXMWgDZle2Q7PbXHO_bass_looped_segment.wav,spotify-track-4ReAdaXMWgDZle2Q7PbXHO,Bm,121.97
spotify-track-7IyGrSgyvV5O9e1dzwqsJU_vocals_looped_segment.wav,spotify-track-7IyGrSgyvV5O9e1dzwqsJU,Gm,123.0
spotify-track-5uE1l1zW3S6k0tJ2wRx0nk_looped_segment.wav,spotify-track-5uE1l1zW3S6k0tJ2wRx0nk,Am,122.0
spotify-track-1pYylFfgFnMEKpYRu4Yk8W_vocals_looped_segment.wav,spotify-track-1pYylFfgFnMEKpYRu4Yk8W,Am,122.0
spotify-track-72DJYvdItwcnDUzbViU1Kl_drums_looped_segment.wav,spotify-track-72DJYvdItwcnDUzbViU1Kl,D,123.0
spotify-track-3l62llFfGreMbUgGsFgcHx_vocals_looped_segment.wav,spotify-track-3l62llFfGreMbUgGsFgcHx,Bbm,123.95
spotify-track-6hIPoDfUkIbenbWKFaqBnD_bass_looped_segment.wav,spotify-track-6hIPoDfUkIbenbWKFaqBnD,G,123.01
spotify-track-3KWc8b2uqqwU5EKtA6YsTV_bass_looped_segment.wav,spotify-track-3KWc8b2uqqwU5EKtA6YsTV,F#m,122.0
spotify-track-4XLZI7uVrBQwYnmhA3TFqw_bass_looped_segment.wav,spotify-track-4XLZI7uVrBQwYnmhA3TFqw,Dbm,123.0
spotify-track-3XSPfI5Og3sw1yjPIkI1SP_looped_segment.wav,spotify-track-3XSPfI5Og3sw1yjPIkI1SP,Bm,123.0
spotify-track-7GNBiHP71dMz18dCIksjSB_bass_looped_segment.wav,spotify-track-7GNBiHP71dMz18dCIksjSB,Bm,122.0
spotify-track-1xsQr6VeVEfnvd2KHZ0pWq_drums_looped_segment.wav,spotify-track-1xsQr6VeVEfnvd2KHZ0pWq,F#,124.0
spotify-track-1bHXMMvo7XJBLr1MD2Ac2m_vocals_looped_segment.wav,spotify-track-1bHXMMvo7XJBLr1MD2Ac2m,Ebm,121.99
spotify-track-6WJeQ6t1kollFsF5uk6yh5_bass_looped_segment.wav,spotify-track-6WJeQ6t1kollFsF5uk6yh5,Gm,123.0
spotify-track-4awcIr5OtcIVOBeuFn6eNx_looped_segment.wav,spotify-track-4awcIr5OtcIVOBeuFn6eNx,Abm,122.0
spotify-track-6KrZpShwekPRHrdPHABCq2_other_looped_segment.wav,spotify-track-6KrZpShwekPRHrdPHABCq2,Em,124.0
spotify-track-1JcvYSQo0AhFLZvK2NcCoF_other_looped_segment.wav,spotify-track-1JcvYSQo0AhFLZvK2NcCoF,F,120.05
spotify-track-1GseC8vAJmXiKnlS81NaBM_bass_looped_segment.wav,spotify-track-1GseC8vAJmXiKnlS81NaBM,Em,124.0
spotify-track-7cXIg7WgO4mPCU9IvXVHZL_bass_looped_segment.wav,spotify-track-7cXIg7WgO4mPCU9IvXVHZL,Dbm,121.97
spotify-track-7GNBiHP71dMz18dCIksjSB_other_looped_segment.wav,spotify-track-7GNBiHP71dMz18dCIksjSB,Bm,122.0
spotify-track-4F9YqwXLGiNnVbwGsAmCel_bass_looped_segment.wav,spotify-track-4F9YqwXLGiNnVbwGsAmCel,Dm,122.08
spotify-track-1EPb1tiH88R5Jw83lkyAUS_drums_looped_segment.wav,spotify-track-1EPb1tiH88R5Jw83lkyAUS,Gm,122.0
spotify-track-1E6YTLYDj7zs7oADqXdKLS_looped_segment.wav,spotify-track-1E6YTLYDj7zs7oADqXdKLS,Gm,122.0
spotify-track-5cGBQ9W3XtRuRQFgDklDrI_other_looped_segment.wav,spotify-track-5cGBQ9W3XtRuRQFgDklDrI,Gm,124.0
spotify-track-5iCZS6XL3GvCNu2KPvM6hX_other_looped_segment.wav,spotify-track-5iCZS6XL3GvCNu2KPvM6hX,Dm,123.0
spotify-track-1J1wkAg2IMniqJjsSRvE5w_looped_segment.wav,spotify-track-1J1wkAg2IMniqJjsSRvE5w,Em,122.0
spotify-track-7ngGlG23fr7RUgoQ8XNsFU_other_looped_segment.wav,spotify-track-7ngGlG23fr7RUgoQ8XNsFU,E,123.0
spotify-track-52a5oPyBYZQlqv6U7oy5T7_other_looped_segment.wav,spotify-track-52a5oPyBYZQlqv6U7oy5T7,Am,123.96
spotify-track-7x9fagMMx3wqJPnWaNHHQY_bass_looped_segment.wav,spotify-track-7x9fagMMx3wqJPnWaNHHQY,Em,121.0
spotify-track-07KAToiEVIKU7WvXkoTWQR_bass_looped_segment.wav,spotify-track-07KAToiEVIKU7WvXkoTWQR,Gm,123.0
spotify-track-1PFUZp4eAyBcOGEPdNcazC_bass_looped_segment.wav,spotify-track-1PFUZp4eAyBcOGEPdNcazC,G,122.0
spotify-track-2q1n7R1JXpkebE2ajsiixY_other_looped_segment.wav,spotify-track-2q1n7R1JXpkebE2ajsiixY,Bm,123.0
spotify-track-7DnQwy3win45bz1GdT961e_drums_looped_segment.wav,spotify-track-7DnQwy3win45bz1GdT961e,Am,123.0
spotify-track-13QSGBWJX4iklrZnprXXmG_other_looped_segment.wav,spotify-track-13QSGBWJX4iklrZnprXXmG,D,122.05
spotify-track-7jzXY8BVf9zCoZpHhYx5YR_other_looped_segment.wav,spotify-track-7jzXY8BVf9zCoZpHhYx5YR,Fm,124.0
spotify-track-3ImBM6BSKpSBMrWwWLSgZ5_drums_looped_segment.wav,spotify-track-3ImBM6BSKpSBMrWwWLSgZ5,Eb,123.05
spotify-track-407NaTzgUKsWstT6EXp4k7_looped_segment.wav,spotify-track-407NaTzgUKsWstT6EXp4k7,Ebm,122.0
spotify-track-3N7IIDLCl3DQiHMF0ggtJg_vocals_looped_segment.wav,spotify-track-3N7IIDLCl3DQiHMF0ggtJg,Gm,124.0
spotify-track-1ko5gfcCnQkWJHYfgmBgzG_vocals_looped_segment.wav,spotify-track-1ko5gfcCnQkWJHYfgmBgzG,Gm,122.0
spotify-track-5cGBQ9W3XtRuRQFgDklDrI_bass_looped_segment.wav,spotify-track-5cGBQ9W3XtRuRQFgDklDrI,Gm,124.0
spotify-track-0UsDtLAlTnQBpAtMqhuC5H_vocals_looped_segment.wav,spotify-track-0UsDtLAlTnQBpAtMqhuC5H,F#m,123.0
spotify-track-0UvWDS9Hn9SJpalWMmkhJd_other_looped_segment.wav,spotify-track-0UvWDS9Hn9SJpalWMmkhJd,Dbm,122.0
spotify-track-4CsfJ08LrQ6pSVB3v8BtVW_vocals_looped_segment.wav,spotify-track-4CsfJ08LrQ6pSVB3v8BtVW,Dbm,120.0
spotify-track-5NdGzuNzrHSmKAnKSRjpFB_other_looped_segment.wav,spotify-track-5NdGzuNzrHSmKAnKSRjpFB,Gm,124.0
spotify-track-1UCMTC9j5RuGXumzH34IU0_vocals_looped_segment.wav,spotify-track-1UCMTC9j5RuGXumzH34IU0,Dm,122.0
spotify-track-03XQGbXKx5gsp4c32r1zbW_bass_looped_segment.wav,spotify-track-03XQGbXKx5gsp4c32r1zbW,Em,124.0
spotify-track-06KX6gBqHcKvuC9grPGrJq_vocals_looped_segment.wav,spotify-track-06KX6gBqHcKvuC9grPGrJq,Am,122.0
spotify-track-4l9fRPLFxaUHSf207RUNn9_other_looped_segment.wav,spotify-track-4l9fRPLFxaUHSf207RUNn9,E,121.94
