TrackID,Name,Artist,Album,Genre,Location,AverageBpm,Key
46752377,10739017_The Space In Between_(Ben Böhmer Extended Remix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/10739017_The%20Space%20In%20Between_(Ben%20B%c3%b6hmer%20Extended%20Remix).wav,122.0,Bbm
141340966,Tranquility Base Vol 1-01-010-Above & Beyond-Spin Off (Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/Tranquility%20Base%20Vol%201-01-010-Above%20%26%20Beyond-Spin%20Off%20(Extended%20Mix).wav,130.0,Gm
110191169,16777797_Wildfire_(Colyn Remix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/16777797_Wildfire_(Colyn%20Remix).wav,124.0,Bbm
216322143,17717181_Rave_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/17717181_Rave_(Extended%20Mix).wav,124.0,Ab
155109334,15125355_Young Hearts Run Free_(Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/15125355_Young%20Hearts%20Run%20Free_(Original%20Mix).wav,123.0,Gm
164558861,16369962_Hopeless Dreamer feat. Giuseppe de Luca_(Tomas Heredia Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/16369962_Hopeless%20Dreamer%20feat.%20Giuseppe%20de%20Luca_(Tomas%20Heredia%20Extended%20Mix).wav,126.0,Cm
190838098,Tranquility Base Vol 1-01-007-Above & Beyond-Wasp (Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/Tranquility%20Base%20Vol%201-01-007-Above%20%26%20Beyond-Wasp%20(Extended%20Mix).wav,128.0,Em
140468605,By Your Side_capture,gardenstate,Anjunabeats Volume 15,Dance,file://localhost/Users/xaviergonzalez/Documents/music_lib/By%20Your%20Side_capture.wav,123.93,Db
50010393,10440128_No Going Back_(Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/10440128_No%20Going%20Back_(Original%20Mix).wav,127.0,Fm
169869460,"David Morales, Elle Cato - I Feel Love (Extended Mix)",,,,"file://localhost/Users/xaviergonzalez/Documents/music_lib/David%20Morales,%20Elle%20Cato%20-%20I%20Feel%20Love%20(Extended%20Mix).wav",125.0,C
161285700,11647370_Show Me Love_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/11647370_Show%20Me%20Love_(Extended%20Mix).wav,128.0,Em
238480827,14269418_Children_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/14269418_Children_(Extended%20Mix).wav,124.0,Fm
82774496,15955557_Eye Contact_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/15955557_Eye%20Contact_(Extended%20Mix).wav,127.0,F#m
232745570,Crystal Waters - Dance Dance Dance (Azello Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/Crystal%20Waters%20-%20Dance%20Dance%20Dance%20(Azello%20Extended%20Mix).wav,128.0,Em
102226500,16777791_Make It Happen_(Dom Dolla Remix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/16777791_Make%20It%20Happen_(Dom%20Dolla%20Remix).wav,128.0,Am
107909770,14868875_In And Out Of Love_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/14868875_In%20And%20Out%20Of%20Love_(Extended%20Mix).wav,135.0,Fm
188139365,1549964_Disco Gnome_(Tale Of Us Remix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/1549964_Disco%20Gnome_(Tale%20Of%20Us%20Remix).wav,120.0,Dbm
127979436,17355734_Green Melody_(Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/17355734_Green%20Melody_(Original%20Mix).wav,123.0,Gm
83164560,"Maor Levi, Ilan Bluestone, Emma Hewitt, Elysian (UK) - Now We Are Free feat. Ilan Bluestone feat. Emma Hewitt feat. Maor Levi (Extended Mix)",,,,"file://localhost/Users/xaviergonzalez/Documents/music_lib/Maor%20Levi,%20Ilan%20Bluestone,%20Emma%20Hewitt,%20Elysian%20(UK)%20-%20Now%20We%20Are%20Free%20feat.%20Ilan%20Bluestone%20feat.%20Emma%20Hewitt%20feat.%20Maor%20Levi%20(Extended%20Mix).wav",130.0,F#m
212170043,"David Morales, Janice Robinson - There Must Be Love (Disco Juice Mix)",,,,"file://localhost/Users/xaviergonzalez/Documents/music_lib/David%20Morales,%20Janice%20Robinson%20-%20There%20Must%20Be%20Love%20(Disco%20Juice%20Mix).wav",126.0,Dm
68121751,15606954_Next to Me_(Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/15606954_Next%20to%20Me_(Original%20Mix).wav,118.0,Em
216092746,17534835_Explore Your Future_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/17534835_Explore%20Your%20Future_(Extended%20Mix).wav,124.0,Em
233970331,8391664_Good Life_(Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/8391664_Good%20Life_(Original%20Mix).wav,121.32,Bm
16590998,"Crystal Waters, Alex Gaudino - Destination Calabria (Extended Mix)",,,,"file://localhost/Users/xaviergonzalez/Documents/music_lib/Crystal%20Waters,%20Alex%20Gaudino%20-%20Destination%20Calabria%20(Extended%20Mix).wav",128.04,Am
51791048,"Junior Jack, Glory, Jocelyn Brown - Hold Me Up feat. Jocelyn Brown (Riva Starr Tangerine Funk Extended Vocal Mix)",,,,"file://localhost/Users/xaviergonzalez/Documents/music_lib/Junior%20Jack,%20Glory,%20Jocelyn%20Brown%20-%20Hold%20Me%20Up%20feat.%20Jocelyn%20Brown%20(Riva%20Starr%20Tangerine%20Funk%20Extended%20Vocal%20Mix).wav",126.0,Bbm
200595007,7450143_Treasure feat. Zoe Johnston_(Kyau & Albert Remix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/7450143_Treasure%20feat.%20Zoe%20Johnston_(Kyau%20%26%20Albert%20Remix).wav,130.0,F
6562971,6819133_Mansion_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/6819133_Mansion_(Extended%20Mix).wav,128.0,Ebm
133474083,Martha Wash - Carry On (Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/Martha%20Wash%20-%20Carry%20On%20(Original%20Mix).wav,118.86,Em
162076494,15938636_I Don_t Wanna Leave_(Innellea Remix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/15938636_I%20Don_t%20Wanna%20Leave_(Innellea%20Remix).wav,122.0,Dm
256318366,10619350_Swallow_(Tale Of Us Remix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/10619350_Swallow_(Tale%20Of%20Us%20Remix).wav,124.0,F#m
39370326,16457928_Fade To Blue_(Matador Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/16457928_Fade%20To%20Blue_(Matador%20Extended%20Mix).wav,122.0,Dm
251682233,16156716_Better Half Of Me (Club Mix)_(Club Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/16156716_Better%20Half%20Of%20Me%20(Club%20Mix)_(Club%20Mix).wav,134.0,G
8898334,"DJ Spen, Crystal Waters - Party People (DJ Spen & Micfreak Vocal Mix)",,,,"file://localhost/Users/xaviergonzalez/Documents/music_lib/DJ%20Spen,%20Crystal%20Waters%20-%20Party%20People%20(DJ%20Spen%20%26%20Micfreak%20Vocal%20Mix).wav",124.0,Cm
113400390,16980631_A Barrel of Tar_(Rodrigo Lapena & Mayro Remix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/16980631_A%20Barrel%20of%20Tar_(Rodrigo%20Lapena%20%26%20Mayro%20Remix).wav,121.0,Cm
70021709,14407419_Gave U My Love_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/14407419_Gave%20U%20My%20Love_(Extended%20Mix).wav,127.0,F#m
106096192,17646138_Before Dawn feat. Sansa_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/17646138_Before%20Dawn%20feat.%20Sansa_(Extended%20Mix).wav,124.0,Dm
55521119,16607562_Lonely Heart_(Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/16607562_Lonely%20Heart_(Original%20Mix).wav,124.0,Abm
133338136,16667060_Don_t Hold Back_(Yotto Remix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/16667060_Don_t%20Hold%20Back_(Yotto%20Remix).wav,122.0,Gm
47778976,12537039_Breathing_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/12537039_Breathing_(Extended%20Mix).wav,122.0,Em
145010416,16945254_Oceans (Alex M.O.R.P.H. Remix Extended)_(Alex M.O.R.P.H. Remix Extended),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/16945254_Oceans%20(Alex%20M.O.R.P.H.%20Remix%20Extended)_(Alex%20M.O.R.P.H.%20Remix%20Extended).wav,135.0,D
19102433,13534688_Lost In Mind_(Volen Sentir Extended Vision),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/13534688_Lost%20In%20Mind_(Volen%20Sentir%20Extended%20Vision).wav,124.0,Bbm
147469072,"Blaze, Barbara Tucker, UDAUFL - Most Precious Love (Michael Gray Remix)",,,,"file://localhost/Users/xaviergonzalez/Documents/music_lib/Blaze,%20Barbara%20Tucker,%20UDAUFL%20-%20Most%20Precious%20Love%20(Michael%20Gray%20Remix).wav",122.0,Gm
200757324,17840899_So Hard So Hot_(Yotto Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/17840899_So%20Hard%20So%20Hot_(Yotto%20Extended%20Mix).wav,122.0,Dm
222673821,18136592_Aria_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/18136592_Aria_(Extended%20Mix).wav,122.0,Cm
99001219,fatherocean-bbohmer,,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/fatherocean-bbohmer.wav,122.0,G
265458624,Janice Robinson - Children (Joe T Vannelli Tribe Remix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/Janice%20Robinson%20-%20Children%20(Joe%20T%20Vannelli%20Tribe%20Remix).wav,124.98,Cm
100057574,Crystal Waters - 100 Percent Pure Love (Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/Crystal%20Waters%20-%20100%20Percent%20Pure%20Love%20(Original%20Mix).wav,120.0,Gm
162354761,18363204_Desire_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/18363204_Desire_(Extended%20Mix).wav,125.0,Ebm
259126475,17130493_Time After Time (Extended Mix)_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/17130493_Time%20After%20Time%20(Extended%20Mix)_(Extended%20Mix).wav,128.0,D
101169445,17370693_Eternity_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/17370693_Eternity_(Extended%20Mix).wav,125.0,Cm
212006252,15569380_Alive_(Solomun Remix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/15569380_Alive_(Solomun%20Remix).wav,122.0,Ebm
24207042,17773906_Meadow_(TH_EN Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/17773906_Meadow_(TH_EN%20Extended%20Mix).wav,124.0,Ebm
206056861,BLACK BOX - Ride on Time feat. Loleatta Holloway (Epsom Garage Edit),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/BLACK%20BOX%20-%20Ride%20on%20Time%20feat.%20Loleatta%20Holloway%20(Epsom%20Garage%20Edit).wav,118.44,Am
85776334,16584242_Escape (John Summit Remix)_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/16584242_Escape%20(John%20Summit%20Remix)_(Extended%20Mix).wav,126.0,Dm
239607441,Tranquility Base Vol 1-01-001-Above & Beyond-Angry JP8,,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/Tranquility%20Base%20Vol%201-01-001-Above%20%26%20Beyond-Angry%20JP8.wav,126.0,Ebm
30961563,7521291_You Were Right_(Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/7521291_You%20Were%20Right_(Original%20Mix).wav,122.0,Ab
133916384,Crazy Love-01-002-Above & Beyond feat Zoë Johnston-Crazy Love (Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/Crazy%20Love-01-002-Above%20%26%20Beyond%20feat%20Zo%c3%ab%20Johnston-Crazy%20Love%20(Extended%20Mix).wav,132.0,Em
63781944,11616262_Cafe Del Mar_(Tale Of Us Renaissance Remix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/11616262_Cafe%20Del%20Mar_(Tale%20Of%20Us%20Renaissance%20Remix).wav,125.0,Fm
195891195,By Your Side_capture,gardenstate,Anjunabeats Volume 15,Dance,file://localhost/Users/xaviergonzalez/Documents/music_lib/By%20Your%20Side_capture(1).wav,123.93,Db
187826863,9867901_My Own Hymn feat. Zoe Johnston_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/9867901_My%20Own%20Hymn%20feat.%20Zoe%20Johnston_(Extended%20Mix).wav,128.0,C
40330116,CeCe Peniston - We Got A Love Thang (Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/CeCe%20Peniston%20-%20We%20Got%20A%20Love%20Thang%20(Original%20Mix).wav,120.02,C
89004281,Peace Of Mind-01-001-Above & Beyond feat Zoë Johnston-Peace Of Mind (Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/Peace%20Of%20Mind-01-001-Above%20%26%20Beyond%20feat%20Zo%c3%ab%20Johnston-Peace%20Of%20Mind%20(Extended%20Mix).wav,129.82,C
259270671,Barbara Tucker - Beautiful People (Obskür Remix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/Barbara%20Tucker%20-%20Beautiful%20People%20(Obsk%c3%bcr%20Remix).wav,128.0,F#m
197897669,15873446_The Nights_(Original Mix)_capture,,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/15873446_The%20Nights_(Original%20Mix)_capture.wav,0.0,B
251338762,healingforest-tinlicker,,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/healingforest-tinlicker.wav,124.0,F#
214098415,Tranquility Base Vol 1-01-002-Above & Beyond-Wasp,,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/Tranquility%20Base%20Vol%201-01-002-Above%20%26%20Beyond-Wasp.wav,128.0,Em
82426914,17842350_Futuro_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/17842350_Futuro_(Extended%20Mix).wav,130.0,Dm
127649300,This Is Not Our Universe-014-Tinlicker-Bird Feeder (Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/This%20Is%20Not%20Our%20Universe-014-Tinlicker-Bird%20Feeder%20(Extended%20Mix).wav,123.0,Em
196405906,10090489_After Earth_(Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/10090489_After%20Earth_(Original%20Mix).wav,123.03,Gm
9870770,Breezeblocks (Tinlicker Remix)-01-002-alt-J-Breezeblocks (Tinlicker Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/Breezeblocks%20(Tinlicker%20Remix)-01-002-alt-J-Breezeblocks%20(Tinlicker%20Extended%20Mix).wav,123.0,Dm
151999521,CeCe Peniston - I_m Feelin_ U (T.Markakis Sun _N_ Shine Dub),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/CeCe%20Peniston%20-%20I_m%20Feelin_%20U%20(T.Markakis%20Sun%20_N_%20Shine%20Dub).wav,123.0,Dbm
105848876,11974313_Till The Sky Falls Down_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/11974313_Till%20The%20Sky%20Falls%20Down_(Extended%20Mix).wav,132.0,Abm
66597757,11728286_Sundream_(Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/11728286_Sundream_(Original%20Mix).wav,122.0,Fm
192430421,4490046_Big Time Sensuality_(Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/4490046_Big%20Time%20Sensuality_(Original%20Mix).wav,118.55,Eb
69239867,"David Morales, Janice Robinson - Freedom (Epic Classic Mix)",,,,"file://localhost/Users/xaviergonzalez/Documents/music_lib/David%20Morales,%20Janice%20Robinson%20-%20Freedom%20(Epic%20Classic%20Mix).wav",124.0,Bb
47983570,17478899_Asir_(Weird Sounding Dude Remix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/17478899_Asir_(Weird%20Sounding%20Dude%20Remix).wav,122.0,Bm
177717750,Tranquility Base Vol 1-01-004-Above & Beyond-VLEKNO,,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/Tranquility%20Base%20Vol%201-01-004-Above%20%26%20Beyond-VLEKNO.wav,128.0,Gm
235219217,lost-tinlicker,,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/lost-tinlicker.wav,124.0,Fm
14183475,"CeCe Peniston, Steve Silk Hurley - He Loves Me 2 (Steve Silk Hurley Original 12 Inch)",,,,"file://localhost/Users/xaviergonzalez/Documents/music_lib/CeCe%20Peniston,%20Steve%20Silk%20Hurley%20-%20He%20Loves%20Me%202%20(Steve%20Silk%20Hurley%20Original%2012%20Inch).wav",124.0,Fm
34970141,17473989_Point Of No Return_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/17473989_Point%20Of%20No%20Return_(Extended%20Mix).wav,122.0,Am
57347094,17506600_Mirador_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/17506600_Mirador_(Extended%20Mix).wav,126.0,Cm
159905726,17973332_Tied To You_(Yotto Remix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/17973332_Tied%20To%20You_(Yotto%20Remix).wav,123.0,Dbm
128477779,16701912_Hear Me Out_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/16701912_Hear%20Me%20Out_(Extended%20Mix).wav,123.0,Am
160348827,7547633_Push The Feeling On_(Mk Dub Revisited),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/7547633_Push%20The%20Feeling%20On_(Mk%20Dub%20Revisited).wav,123.02,F#m
79821025,purpleline-bbohmer,,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/purpleline-bbohmer.wav,122.0,Gm
78458697,11983321_Alchemy_(i_o Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/11983321_Alchemy_(i_o%20Extended%20Mix).wav,130.0,Gm
132083802,"Todd Terry, Jocelyn Brown, Martha Wash - Something Going On (Tee_s Original Mix)",,,,"file://localhost/Users/xaviergonzalez/Documents/music_lib/Todd%20Terry,%20Jocelyn%20Brown,%20Martha%20Wash%20-%20Something%20Going%20On%20(Tee_s%20Original%20Mix).wav",127.85,Bm
218225047,CeCe Peniston - Finally (12_ Choice Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/CeCe%20Peniston%20-%20Finally%20(12_%20Choice%20Mix).wav,120.11,Bm
181942418,We're All We Need (The Remixes)-01-001-Above & Beyond feat Zoë Johnston-We're All We Need (Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/We%27re%20All%20We%20Need%20(The%20Remixes)-01-001-Above%20%26%20Beyond%20feat%20Zo%c3%ab%20Johnston-We%27re%20All%20We%20Need%20(Extended%20Mix).wav,127.0,Eb
115562800,3261262_What Is Love_(Club Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/3261262_What%20Is%20Love_(Club%20Mix).wav,123.87,Gm
241592215,16917312_Voodoo_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/16917312_Voodoo_(Extended%20Mix).wav,124.0,Gm
81518247,16931663_Rebound_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/16931663_Rebound_(Extended%20Mix).wav,132.0,Dbm
75525603,17970436_Syren_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/17970436_Syren_(Extended%20Mix).wav,125.0,Cm
50841416,12588791_Vanishing feat. Run Rivers_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/12588791_Vanishing%20feat.%20Run%20Rivers_(Extended%20Mix).wav,125.0,Em
116282539,12275422_Whenever You_re Lonely_(Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/12275422_Whenever%20You_re%20Lonely_(Original%20Mix).wav,127.98,Cm
137010320,beyondbeliefs-bbohmer,,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/beyondbeliefs-bbohmer.wav,124.0,F#m
105533131,11170774_Treat You Better_(Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/11170774_Treat%20You%20Better_(Original%20Mix).wav,122.0,Ab
99246644,Tranquility Base Vol 1-01-005-Above & Beyond-Spin Off,,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/Tranquility%20Base%20Vol%201-01-005-Above%20%26%20Beyond-Spin%20Off.wav,130.0,Gm
29645809,lightbeam-tinlicker,,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/lightbeam-tinlicker.wav,124.0,Bm
38237465,16625041_My Feelings For You_(Mark Knight Extended Remix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/16625041_My%20Feelings%20For%20You_(Mark%20Knight%20Extended%20Remix).wav,124.0,F#m
45388456,Revelation-01-001-TP & Leu Leu Land-Revelation (Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/Revelation-01-001-TP%20%26%20Leu%20Leu%20Land-Revelation%20(Original%20Mix).wav,126.0,Bbm
254955403,15873446_The Nights_(Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/15873446_The%20Nights_(Original%20Mix).wav,126.0,F#
146975321,17285754_Pantheon_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/17285754_Pantheon_(Extended%20Mix).wav,120.0,Dm
16589118,Crystal Waters - Gypsy Woman (Teddy Douglas Edit),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/Crystal%20Waters%20-%20Gypsy%20Woman%20(Teddy%20Douglas%20Edit).wav,120.01,F
257831775,3037141_Be Your Sound_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/3037141_Be%20Your%20Sound_(Extended%20Mix).wav,132.0,D
25917096,Waiting (Dash Berlin Miami 2015 Remix),Dash Berlin,Waiting (Dash Berlin Miami 2015 Remix),,file://localhost/Users/xaviergonzalez/Documents/music_lib/15840135_Waiting%20(Dash%20Berlin%20Miami%202015%20Extended%20Remix)_(Dash%20Berlin%20Miami%202015%20Extended%20Remix).wav,128.0,F#m
21404282,8020682_Peace Of Mind_(Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/8020682_Peace%20Of%20Mind_(Original%20Mix).wav,130.0,F
228670144,"Barbara Tucker, Plaster Hands - Follow Me (To A Place Called Love) (Marco Lys Extended Mix)",,,,"file://localhost/Users/xaviergonzalez/Documents/music_lib/Barbara%20Tucker,%20Plaster%20Hands%20-%20Follow%20Me%20(To%20A%20Place%20Called%20Love)%20(Marco%20Lys%20Extended%20Mix).wav",125.0,Fm
59141677,12310201_Man On The Run_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/12310201_Man%20On%20The%20Run_(Extended%20Mix).wav,135.0,Dbm
108250721,15855321_See You Again_(Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/15855321_See%20You%20Again_(Original%20Mix).wav,120.0,Gm
79648239,16835438_Keep Running_(Tomas Heredia Extended Remix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/16835438_Keep%20Running_(Tomas%20Heredia%20Extended%20Remix).wav,126.0,Bm
94853984,17464710_Night After Night_(CamelPhat Remix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/17464710_Night%20After%20Night_(CamelPhat%20Remix).wav,124.0,Am
242740393,Tranquility Base Vol 1-01-009-Above & Beyond-VLEKNO (Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/Tranquility%20Base%20Vol%201-01-009-Above%20%26%20Beyond-VLEKNO%20(Extended%20Mix).wav,128.0,Gm
240781226,"CeCe Peniston, Four80East - Are You Ready_ (Joey Negro Redemption Mix)",,,,"file://localhost/Users/xaviergonzalez/Documents/music_lib/CeCe%20Peniston,%20Four80East%20-%20Are%20You%20Ready_%20(Joey%20Negro%20Redemption%20Mix).wav",122.0,Fm
45388023,Robin S - Show Me Love (Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/Robin%20S%20-%20Show%20Me%20Love%20(Original%20Mix).wav,120.26,F
66130707,"Kenny Dope, Crystal Waters, Alok, Ella Eyre - Deep Down (Never Dull_s In My Mind Extended Remix)",,,,"file://localhost/Users/xaviergonzalez/Documents/music_lib/Kenny%20Dope,%20Crystal%20Waters,%20Alok,%20Ella%20Eyre%20-%20Deep%20Down%20(Never%20Dull_s%20In%20My%20Mind%20Extended%20Remix).wav",122.0,F
228908364,7521298_Innerbloom_(Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/7521298_Innerbloom_(Original%20Mix).wav,122.0,Gm
213058779,7516676_Dreamer_(Re-Original Club Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/7516676_Dreamer_(Re-Original%20Club%20Mix).wav,127.36,Ab
219431703,12792193_Keep Control_(ARTBAT Remix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/12792193_Keep%20Control_(ARTBAT%20Remix).wav,123.0,Gm
181424139,16553664_On My Knees_(Cassian Remix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/16553664_On%20My%20Knees_(Cassian%20Remix).wav,122.0,Fm
24927394,6175761_Rocking Music_(Joey Negro Club Edit),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/6175761_Rocking%20Music_(Joey%20Negro%20Club%20Edit).wav,128.0,Em
247321560,10971112_No Place_(Club Edit),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/10971112_No%20Place_(Club%20Edit).wav,120.0,Em
208734114,16892042_Dance With Me_(Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/16892042_Dance%20With%20Me_(Original%20Mix).wav,124.0,F#m
55576232,15235881_Watching Over You_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/15235881_Watching%20Over%20You_(Extended%20Mix).wav,124.0,Gm
262154592,15821024_As The Rush Comes_(Cristoph Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/15821024_As%20The%20Rush%20Comes_(Cristoph%20Extended%20Mix).wav,125.0,Bm
175166469,17915236_Metro_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/17915236_Metro_(Extended%20Mix).wav,125.0,Am
170181156,9895629_Northern Soul feat. Richard Bedford_(Extended Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/9895629_Northern%20Soul%20feat.%20Richard%20Bedford_(Extended%20Mix).wav,128.0,Fm
203902029,12878663_Hold Me To The Light_(Tale Of Us Remix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/12878663_Hold%20Me%20To%20The%20Light_(Tale%20Of%20Us%20Remix).wav,126.0,Bm
23134566,hideyou-tinlicker,,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/hideyou-tinlicker.wav,124.0,Cm
233993834,"David Morales, Michelle Perera - Life Is a Song (Philly Mix)",,,,"file://localhost/Users/xaviergonzalez/Documents/music_lib/David%20Morales,%20Michelle%20Perera%20-%20Life%20Is%20a%20Song%20(Philly%20Mix).wav",122.0,Fm
76537757,Pig&Dan - Make You Go Higher (Original Mix),,,,file://localhost/Users/xaviergonzalez/Documents/music_lib/Pig%26Dan%20-%20Make%20You%20Go%20Higher%20(Original%20Mix).wav,122.0,Ebm
